"CHILDID","mm1","mm2","mm3","w1","w2","w3","POST","cons","Mob","PRE","RET","wM","wPRE","wRET"
"0897008C",1463,956,0,0.5,0.5,0,145.85,1,1,79.33,1,0.727751140217518,16.436986755935,-1.72026663548123
"0905005C",1465,1469,0,0.5,0.5,0,65.76,1,1,34.09,1,0.394417806884185,-4.27592991073169,-1.72026663548123
"0752011C",1097,1766,0,0.5,0.5,0,123.33,1,1,57.25,9,0.584893997360376,-6.7149775297793,6.27973336451877
"0752013C",1097,1766,0,0.5,0.5,0,80.47,1,1,51.82,9,0.584893997360376,-6.7149775297793,6.27973336451877
"0752017C",1097,1766,0,0.5,0.5,0,146,1,1,75.78,9,0.584893997360376,-6.7149775297793,6.27973336451877
"0908007C",1468,1608,0,0.5,0.5,0,145.48,1,1,78.76,6,0.619796594762973,2.90187311957134,2.34223336451877
"0759008C",1119,1111,0,0.5,0.5,0,119.5,1,1,64.42,3,-0.147248859782482,-16.429888244065,0.27973336451877
"0817012C",1273,1564,0,0.5,0.5,0,79.49,1,1,54.04,12,0.727751140217518,-10.588013244065,9.27973336451877
"0817016C",1273,1564,0,0.5,0.5,0,94.15,1,1,43.65,12,0.727751140217518,-10.588013244065,9.27973336451877
"2115014C",609,1671,0,0.5,0.5,0,157.06,1,1,84.65,1,0.727751140217518,22.020736755935,-1.72026663548123
"3039013C",317,315,0,0.5,0.5,0,151.61,1,1,74.76,4,-0.0722488597824816,-1.93126324406502,1.27973336451877
"1123007C",71,852,0,0.5,0.5,0,120.63,1,1,63.68,2,-0.133787321320943,-3.69490426970605,-0.72026663548123
"1123013C",71,1189,0,0.5,0.5,0,120.38,1,1,44.15,2,0.327751140217518,-11.9025965773984,-0.72026663548123
"1193005C",110,1160,0,0.5,0.5,0,123.93,1,1,55.88,0,0.394417806884185,-1.47981879962058,-2.72026663548123
"2120021C",233,1789,0,0.5,0.5,0,151.99,1,1,78.7,15,0.489114776581155,0.41830493775316,12.2797333645188
"0918022C",1476,1714,0,0.5,0.5,0,121.03,1,1,67.55,15,0.165251140217518,-6.46476324406503,12.2797333645188
"0920009C",1477,1761,0,0.5,0.5,0,159.42,1,1,98.35,13,0.627751140217518,8.10173675593497,10.2797333645188
"1126021C",73,853,0,0.5,0.5,0,106.5,1,1,47.53,10,-0.123439335972958,-28.3527751488269,7.27973336451877
"1126022C",73,1191,0,0.5,0.5,0,119.74,1,1,54.12,10,0.334893997360376,-18.1531918154936,7.27973336451877
"1133006C",75,970,0,0.5,0.5,0,152.93,1,1,64.26,0,0.266212678679057,0.597275217473442,-2.72026663548123
"0926020C",1485,1598,0,0.5,0.5,0,141.29,1,1,70.17,11,-0.147248859782482,-6.84551324406502,8.27973336451877
"0932006C",1488,1244,0,0.5,0.5,0,98.65,1,1,44.41,2,0.449973362439741,-4.94426324406502,-0.72026663548123
"0826023C",1300,432,0,0.5,0.5,0,78.28,1,1,32.24,15,-0.0735309110645329,-15.1271478594496,12.2797333645188
"1204015C",116,1627,0,0.5,0.5,0,139.64,1,1,62.04,0,-0.121513565664835,7.72501984417027,-2.72026663548123
"0827016C",1306,1930,0,0.5,0.5,0,103.2,1,1,78.96,9,-0.105582193115815,-11.8509299107317,6.27973336451877
"0769006C",1148,1607,0,0.5,0.5,0,119.42,1,1,87.89,2,0.629536854503233,8.1443974702207,-0.72026663548123
"0769007C",1148,1607,0,0.5,0.5,0,137.73,1,1,101.49,2,0.629536854503233,8.1443974702207,-0.72026663548123
"2125013C",236,663,0,0.5,0.5,0,97.94,1,1,30.49,0,0.345398199041048,-17.9347044205356,3.01502748216583
"2125021C",236,663,0,0.5,0.5,0,105.7,1,1,41.64,0,0.345398199041048,-17.9347044205356,3.01502748216583
"3047025C",324,1666,0,0.5,0.5,0,111.5,1,1,55.24,1,0.727751140217518,-1.33695555175733,-1.72026663548123
"3048001C",325,1709,0,0.5,0.5,0,164.79,1,1,100.29,2,0.727751140217518,4.83607008926831,-0.72026663548123
"2129002C",237,1594,0,0.5,0.5,0,134.81,1,1,60.7,0,-0.181339768873391,6.84710039229861,-2.72026663548123
"0769020C",1148,957,0,0.5,0.5,0,144.39,1,1,109.3,2,0.692036854503233,13.1487724702207,-0.72026663548123
"0770015C",1152,722,0,0.5,0.5,0,154.86,1,1,102.19,2,0.227751140217518,26.065736755935,-0.72026663548123
"0770021C",428,1157,0,0.5,0.5,0,87.65,1,1,55.38,3,0.29917971164609,-3.52676324406502,3.27973336451877
"0770025C",428,1157,0,0.5,0.5,0,63.25,1,1,50.07,3,0.29917971164609,-3.52676324406502,3.27973336451877
"3048023C",325,1709,0,0.5,0.5,0,122.53,1,1,46.91,2,0.727751140217518,4.83607008926831,-0.72026663548123
"0776003C",1167,1554,0,0.5,0.5,0,140.01,1,1,73.56,6,0.527751140217518,-0.827263244065023,3.27973336451877
"0940010C",1500,1583,0,0.5,0.5,0,152.53,1,1,83.31,10,0.727751140217518,-3.37059365342175,7.27973336451877
"0940011C",1500,1583,0,0.5,0.5,0,115.78,1,1,58.08,10,0.727751140217518,-3.37059365342175,7.27973336451877
"0940012C",1500,1583,0,0.5,0.5,0,155.87,1,1,67.6,10,0.727751140217518,-3.37059365342175,7.27973336451877
"3006004C",291,907,0,0.5,0.5,0,119.82,1,1,39.11,0,0.302751140217518,-9.29676324406502,-2.72026663548123
"0867001C",1434,1117,0,0.5,0.5,0,81.42,1,1,22.1,5,0.321501140217518,-21.636450744065,2.27973336451877
"0776019C",1167,1554,0,0.5,0.5,0,121.81,1,1,56.37,6,0.527751140217518,-0.827263244065023,3.27973336451877
"0776020C",1167,1554,0,0.5,0.5,0,154.71,1,1,73.83,6,0.527751140217518,-0.827263244065023,3.27973336451877
"0832006C",1328,1238,0,0.5,0.5,0,105.31,1,1,56.31,15,0.352751140217518,-3.16134657739835,12.2797333645188
"0776024C",1167,1554,0,0.5,0.5,0,151.55,1,1,81.82,6,0.527751140217518,-0.827263244065023,3.27973336451877
"0940025C",1500,1583,0,0.5,0.5,0,120.75,1,1,62.48,10,0.727751140217518,-3.37059365342175,7.27973336451877
"1142023C",81,1683,0,0.5,0.5,0,60.21,1,1,41.6,15,0.343135755602134,-19.6308017056035,12.2797333645188
"3062012C",330,1660,0,0.5,0.5,0,150.78,1,1,80.6,5,0.727751140217518,9.45164584684407,2.27973336451877
"0941020C",1503,415,0,0.5,0.5,0,90.33,1,1,44.17,0,0.327751140217518,-12.147263244065,-2.72026663548123
"3063004C",331,1956,0,0.5,0.5,0,124.62,1,1,58.62,3,0.602751140217518,2.62573675593497,0.27973336451877
"3007005C",292,899,0,0.5,0.5,0,151.84,1,1,60.6,2,0.727751140217518,9.58717425593498,-0.72026663548123
"3007010C",292,899,0,0.5,0.5,0,137.59,1,1,80.57,2,0.727751140217518,9.58717425593498,-0.72026663548123
"1216001C",123,673,0,0.5,0.5,0,136.61,1,1,57.06,3,-0.00558219311581493,-7.27509657739835,0.27973336451877
"3007012C",292,899,0,0.5,0.5,0,88.88,1,1,49.61,2,0.727751140217518,9.58717425593498,-0.72026663548123
"0834022C",1331,561,0,0.5,0.5,0,104.84,1,1,48.74,15,-0.0555821931158149,-2.69776324406502,10.6130666978521
"3012004C",295,1648,0,0.5,0.5,0,139.19,1,1,52.06,2,0.727751140217518,-5.93497752977931,-0.72026663548123
"3012007C",295,1648,0,0.5,0.5,0,115.99,1,1,52.61,2,0.727751140217518,-5.93497752977931,-0.72026663548123
"3012010C",295,1648,0,0.5,0.5,0,70.26,1,1,41.46,2,0.727751140217518,-5.93497752977931,-0.72026663548123
"0789023C",1193,1017,0,0.5,0.5,0,99.51,1,1,52.11,7,0.257162904923401,-8.49896912641796,4.27973336451877
"0946005C",1507,1499,0,0.5,0.5,0,131.32,1,1,60.14,3,0.0134654259318041,-4.16259657739835,0.744019078804484
"3012015C",295,1648,0,0.5,0.5,0,124.29,1,1,60.62,2,0.727751140217518,-5.93497752977931,-0.72026663548123
"0946011C",1507,1030,0,0.5,0.5,0,151.1,1,1,87.28,3,0.477751140217518,4.81073675593498,0.27973336451877
"3012022C",295,1648,0,0.5,0.5,0,79.94,1,1,44.52,2,0.727751140217518,-5.93497752977931,-0.72026663548123
"3012023C",295,1648,0,0.5,0.5,0,129.32,1,1,64.61,2,0.727751140217518,-5.93497752977931,-0.72026663548123
"3013002C",296,1585,0,0.5,0.5,0,103.68,1,1,66.74,2,0.727751140217518,3.45287961307783,-0.72026663548123
"3013003C",296,1585,0,0.5,0.5,0,130.97,1,1,79.86,2,0.727751140217518,3.45287961307783,-0.72026663548123
"1012021C",11,768,0,0.5,0.5,0,68.78,1,1,47.98,7,0.102751140217518,-14.758013244065,4.77973336451877
"0792004C",1197,1107,0,0.5,0.5,0,94.58,1,1,50.67,2,0.343135755602134,-13.2915709363727,-0.72026663548123
"3013025C",296,1585,0,0.5,0.5,0,131.64,1,1,89.24,2,0.727751140217518,3.45287961307783,-0.72026663548123
"1163010C",90,1423,0,0.5,0.5,0,102.19,1,1,47.41,0,0.602751140217518,-15.624263244065,-2.72026663548123
"1163021C",90,1153,0,0.5,0.5,0,107,1,1,48.74,0,0.602751140217518,-14.959263244065,-2.72026663548123
"0838019C",642,1695,0,0.5,0.5,0,148.92,1,1,98.13,15,0.727751140217518,4.87698675593497,12.2797333645188
"1164017C",91,1914,0,0.5,0.5,0,108.06,1,1,68.16,0,-0.0222488597824816,-1.50426324406502,-2.72026663548123
"3073007C",337,1046,0,0.5,0.5,0,120.63,1,1,40.2,1,0.727751140217518,-4.13808677347679,-1.72026663548123
"3015012C",298,1260,0,0.5,0.5,0,78.94,1,1,47.64,15,0.283306695773074,-10.0659299107317,12.2797333645188
"3015013C",298,1649,0,0.5,0.5,0,102.16,1,1,40.52,15,0.283306695773074,-10.0659299107317,12.2797333645188
"3015022C",298,1649,0,0.5,0.5,0,149.36,1,1,68.55,15,0.283306695773074,-10.0659299107317,12.2797333645188
"3073020C",337,1046,0,0.5,0.5,0,142.79,1,1,71.7,1,0.727751140217518,-4.13808677347679,-1.72026663548123
"1251023C",142,143,0,0.5,0.5,0,136.26,1,1,59.42,4,-0.116693304226926,-8.90742991073169,1.27973336451877
"3018003C",300,1585,0,0.5,0.5,0,132.21,1,1,54.6,8,0.640629928096306,-3.86301324406502,5.27973336451877
"3018007C",300,1585,0,0.5,0.5,0,125.21,1,1,47.54,8,0.640629928096306,-3.86301324406502,5.27973336451877
"3018011C",300,1585,0,0.5,0.5,0,130.54,1,1,65.49,8,0.640629928096306,-3.86301324406502,5.27973336451877
"3018015C",300,1585,0,0.5,0.5,0,116.56,1,1,60.3,8,0.640629928096306,-3.86301324406502,5.27973336451877
"3018016C",300,1585,0,0.5,0.5,0,118.59,1,1,57.69,8,0.640629928096306,-3.86301324406502,5.27973336451877
"3018023C",300,1585,0,0.5,0.5,0,142.84,1,1,72.02,8,0.640629928096306,-3.86301324406502,5.27973336451877
"0885007C",1454,1550,0,0.5,0.5,0,117.24,1,1,66.41,4,0.727751140217518,-2.15731879962058,1.27973336451877
"0885008C",1454,1550,0,0.5,0.5,0,126.4,1,1,59.4,4,0.727751140217518,-2.15731879962058,1.27973336451877
"0841002C",1358,1022,0,0.5,0.5,0,107.16,1,1,61.26,4,0.415251140217518,-8.99988824406502,1.27973336451877
"1166024C",93,666,0,0.5,0.5,0,84.14,1,1,36.67,2,-0.0390757828594047,-7.34272478252656,-0.72026663548123
"0843016C",1364,1747,0,0.5,0.5,0,126.47,1,1,63.53,2,-0.154601800958952,12.7942661676997,-0.72026663548123
"3084007C",342,897,0,0.5,0.5,0,83.48,1,1,40.41,2,0.727751140217518,-4.93450133930312,-0.786933302147897
"0890012C",1459,1592,0,0.5,0.5,0,84.94,1,1,46.03,15,0.727751140217518,-10.544888244065,12.2797333645188
"2078009C",218,1573,0,0.5,0.5,0,145.72,1,1,55.73,0,0.727751140217518,-10.2959006709656,-2.72026663548123
"0890020C",1459,1592,0,0.5,0.5,0,131.01,1,1,73.12,15,0.727751140217518,-10.544888244065,12.2797333645188
"0890023C",1459,1592,0,0.5,0.5,0,126.12,1,1,53.83,15,0.727751140217518,-10.544888244065,12.2797333645188
"3025020C",306,1297,0,0.5,0.5,0,155.12,1,1,94.26,14,0.273205685672064,17.6525549377532,11.2797333645188
"0808009C",1247,723,0,0.5,0.5,0,98.91,1,1,56.47,4,0.727751140217518,-1.21604895835074,1.13687622166163
"0808013C",1247,723,0,0.5,0.5,0,86,1,1,48.58,4,0.727751140217518,-1.21604895835074,1.13687622166163
"0808017C",1247,723,0,0.5,0.5,0,138.63,1,1,77.72,4,0.727751140217518,-1.21604895835074,1.13687622166163
"0955010C",1519,1715,0,0.5,0.5,0,118.48,1,1,58.91,8,0.121690534156912,-2.74759657739836,5.27973336451877
"0808022C",1247,723,0,0.5,0.5,0,142.19,1,1,66.7,4,0.727751140217518,-1.21604895835074,1.13687622166163
"0810002C",1252,1019,0,0.5,0.5,0,74.8,1,1,21.44,6,0.727751140217518,-27.538013244065,3.27973336451877
"0955016C",1519,1716,0,0.5,0.5,0,141.84,1,1,64.51,8,0.121690534156912,-2.74759657739836,5.27973336451877
"0810008C",1252,1019,0,0.5,0.5,0,76.08,1,1,31.88,6,0.727751140217518,-27.538013244065,3.27973336451877
"0810010C",1252,1019,0,0.5,0.5,0,71.51,1,1,30.98,6,0.727751140217518,-27.538013244065,3.27973336451877
"0810014C",1252,1019,0,0.5,0.5,0,102.72,1,1,42.98,6,0.727751140217518,-27.538013244065,3.27973336451877
"0955024C",1519,1946,0,0.5,0.5,0,70.07,1,1,44.36,8,0.121690534156912,-2.74759657739836,5.27973336451877
"0811011C",724,1426,0,0.5,0.5,0,105.24,1,1,53.03,3,0.727751140217518,-9.59926324406502,0.27973336451877
"0811021C",1253,1020,0,0.5,0.5,0,102.18,1,1,47.64,2,0.370608283074661,-14.7171203869222,-0.72026663548123
"0908021C",1468,1608,0,0.5,0.5,0,95.5,1,1,42.56,6,0.619796594762973,2.90187311957134,2.34223336451877
"0864009C",1418,1647,0,0.5,0.5,0,109.35,1,1,50.44,15,0.545932958399337,-3.4510814258832,11.5979151827006
"3048022C",325,1709,0,0.5,0.5,0,104.19,1,1,37.65,2,0.727751140217518,4.83607008926831,-0.72026663548123
"0852023C",1394,804,0,0.5,0.5,0,120.6,1,1,52.55,0,-0.169867907401529,2.90373675593498,-2.72026663548123
"0817005C",1273,1564,0,0.5,0.5,0,109.89,1,1,62.88,12,0.727751140217518,-10.588013244065,9.27973336451877
"0817010C",1273,1564,0,0.5,0.5,0,113.91,1,1,63.65,12,0.727751140217518,-10.588013244065,9.27973336451877
"0911024C",805,1028,0,0.5,0.5,0,146.32,1,1,74.91,2,0.727751140217518,-2.63021778951957,-0.72026663548123
"0817014C",1273,1564,0,0.5,0.5,0,140.51,1,1,64.14,12,0.727751140217518,-10.588013244065,9.27973336451877
"0817019C",1273,1564,0,0.5,0.5,0,88.56,1,1,43.91,12,0.727751140217518,-10.588013244065,9.27973336451877
"0817024C",1273,1564,0,0.5,0.5,0,86.95,1,1,37.42,12,0.727751140217518,-10.588013244065,9.27973336451877
"0818001C",1276,974,0,0.5,0.5,0,117.91,1,1,44.83,10,0.584893997360376,-14.8838168154936,7.27973336451877
"0818003C",1276,1440,0,0.5,0.5,0,80.29,1,1,46.5,10,0.584893997360376,-13.3481918154936,7.27973336451877
"0818010C",1276,974,0,0.5,0.5,0,60.48,1,1,28.01,10,0.584893997360376,-14.8838168154936,7.27973336451877
"1215025C",122,1842,0,0.5,0.5,0,155.1,1,1,62.24,0,-0.0904306779642998,-2.66199051679229,-2.72026663548123
"0859013C",1413,916,0,0.5,0.5,0,126.57,1,1,43.51,15,0.727751140217518,-2.79140610120788,12.2797333645188
"1194009C",111,1161,0,0.5,0.5,0,155.56,1,1,115.73,1,0.255528917995296,31.5999034226016,-1.72026663548123
"2120023C",233,1789,0,0.5,0.5,0,125.3,1,1,68.16,15,0.489114776581155,0.41830493775316,12.2797333645188
"3043001C",321,458,0,0.5,0.5,0,128.58,1,1,69.37,1,-0.129391716925339,0.420736755934975,-1.72026663548123
"2120041C",233,1789,0,0.5,0.5,0,91.49,1,1,58.55,15,0.489114776581155,0.41830493775316,12.2797333645188
"0998016C",1534,1701,0,0.5,0.5,0,160.68,1,1,90.87,0,-0.209748859782482,9.42261175593497,-2.72026663548123
"0860015C",1418,1647,0,0.5,0.5,0,137.81,1,1,55.67,15,0.545932958399337,-3.4510814258832,11.5979151827006
"1269020C",149,1170,0,0.5,0.5,0,94.7,1,1,61.84,3,0.318660231126609,-3.20289960770138,0.27973336451877
"3045011C",322,1298,0,0.5,0.5,0,117.57,1,1,60.61,0,0.311084473550852,-9.20009657739836,-2.72026663548123
"1201002C",115,973,0,0.5,0.5,0,139.21,1,1,63.59,1,0.727751140217518,0.960736755934981,-1.72026663548123
"1272017C",152,1807,0,0.5,0.5,0,151.57,1,1,46.54,2,-0.213425330370717,-15.8133808911238,-0.72026663548123
"3047013C",324,1666,0,0.5,0.5,0,119.42,1,1,55.48,1,0.727751140217518,-1.33695555175733,-1.72026663548123
"3047014C",324,1666,0,0.5,0.5,0,126.3,1,1,53.19,1,0.727751140217518,-1.33695555175733,-1.72026663548123
"0828003C",1313,1778,0,0.5,0.5,0,59.69,1,1,36.72,2,-0.142784574068196,1.2077456845064,-0.72026663548123
"1205010C",117,1566,0,0.5,0.5,0,117.11,1,1,58.45,3,0.727751140217518,-15.351763244065,0.27973336451877
"0828007C",1313,922,0,0.5,0.5,0,55.46,1,1,36.01,2,0.321501140217518,-12.503325744065,-0.72026663548123
"3047022C",324,1955,0,0.5,0.5,0,158.9,1,1,75.2,1,0.727751140217518,-1.33695555175733,-1.72026663548123
"1073008C",41,1136,0,0.5,0.5,0,105.28,1,1,43.12,0,0.436084473550852,-11.3971799107317,-2.72026663548123
"0828012C",1313,1347,0,0.5,0.5,0,158.78,1,1,103.81,2,0.321501140217518,21.396674255935,-0.72026663548123
"3048007C",325,1709,0,0.5,0.5,0,133.98,1,1,64.05,2,0.727751140217518,4.83607008926831,-0.72026663548123
"3048010C",325,1709,0,0.5,0.5,0,142.77,1,1,66.27,2,0.727751140217518,4.83607008926831,-0.72026663548123
"3048017C",325,1709,0,0.5,0.5,0,125.54,1,1,45.01,2,0.727751140217518,4.83607008926831,-0.72026663548123
"3073022C",337,1046,0,0.5,0.5,0,135.4,1,1,78.66,1,0.727751140217518,-4.13808677347679,-1.72026663548123
"3016010C",817,299,0,0.5,0.5,0,78.38,1,1,43.5,0,0.727751140217518,-19.129263244065,-2.72026663548123
"0864010C",1425,1758,0,0.5,0.5,0,114.7,1,1,41,0,0.727751140217518,-14.5362112960131,-2.50598092119552
"0864019C",1425,1420,0,0.5,0.5,0,63.61,1,1,44.32,0,0.321501140217518,-10.0852291531559,1.65473336451877
"0865011C",1427,1430,0,0.5,0.5,0,92.74,1,1,41.5,3,-0.00019003625306982,-11.0279213323003,0.27973336451877
"1211019C",120,1892,0,0.5,0.5,0,138.59,1,1,63.04,0,-0.222248859782482,14.842236755935,-2.72026663548123
"1277002C",157,998,0,0.5,0.5,0,95.67,1,1,39.42,0,-0.142784574068196,-16.2197543154936,-2.72026663548123
"3056018C",329,1951,0,0.5,0.5,0,117.84,1,1,60.07,0,0.0610844735508517,-4.17926324406502,-2.72026663548123
"0940021C",1500,1583,0,0.5,0.5,0,104.57,1,1,55.4,10,0.727751140217518,-3.37059365342175,7.27973336451877
"3062007C",330,1587,0,0.5,0.5,0,97.98,1,1,56.32,5,0.727751140217518,9.45164584684407,2.27973336451877
"0833003C",1329,1114,0,0.5,0.5,0,136.98,1,1,72.24,11,0.573904986371365,-1.08266983747162,8.27973336451877
"0833007C",1329,1114,0,0.5,0.5,0,103.66,1,1,44.08,11,0.573904986371365,-1.08266983747162,8.27973336451877
"2078006C",218,1573,0,0.5,0.5,0,147.65,1,1,63.69,0,0.727751140217518,-10.2959006709656,-2.72026663548123
"1124005C",72,1750,0,0.5,0.5,0,145.04,1,1,79.7,0,-0.133787321320943,-1.10626324406502,-2.72026663548123
"3068024C",332,474,0,0.5,0.5,0,115.34,1,1,63.55,0,0.318660231126609,2.0980094832077,-2.72026663548123
"0834016C",561,649,0,0.5,0.5,0,137.32,1,1,61.74,10,0.394417806884185,1.53240342260165,7.27973336451877
"1219004C",125,1886,0,0.5,0.5,0,90.36,1,1,42.15,3,-0.111832193115815,-7.41205491073169,0.27973336451877
"1012019C",777,1609,0,0.5,0.5,0,119.74,1,1,70.38,12,-0.147248859782482,4.50573675593498,9.27973336451877
"1221009C",127,1577,0,0.5,0.5,0,103.12,1,1,43.55,0,-0.138915526449148,13.1900700892683,-2.72026663548123
"0837006C",1344,1862,0,0.5,0.5,0,95.6,1,1,55.08,7,0.361084473550852,-4.28392991073169,4.57973336451877
"0837012C",449,1344,0,0.5,0.5,0,118.16,1,1,42.92,10,0.527751140217518,-13.742263244065,6.07973336451877
"0837015C",1344,1026,0,0.5,0.5,0,130.94,1,1,77.88,7,0.361084473550852,-4.28392991073169,4.57973336451877
"0838004C",642,1695,0,0.5,0.5,0,132,1,1,61.39,15,0.727751140217518,4.87698675593497,12.2797333645188
"0838015C",642,1695,0,0.5,0.5,0,125.55,1,1,66.53,15,0.727751140217518,4.87698675593497,12.2797333645188
"3073001C",337,1046,0,0.5,0.5,0,103.44,1,1,54.94,1,0.727751140217518,-4.13808677347679,-1.72026663548123
"0851007C",1390,1995,0,0.5,0.5,0,121.51,1,1,61.94,9,-0.129391716925339,-15.769263244065,6.27973336451877
"3073003C",337,1046,0,0.5,0.5,0,92.07,1,1,46.67,1,0.727751140217518,-4.13808677347679,-1.72026663548123
"3073006C",337,1046,0,0.5,0.5,0,74.11,1,1,48.07,1,0.727751140217518,-4.13808677347679,-1.72026663548123
"3110013C",350,1283,0,0.5,0.5,0,57.33,1,1,43.37,3,0.327751140217518,-16.168263244065,0.27973336451877
"1116023C",67,1804,0,0.5,0.5,0,121.11,1,1,64.22,3,-0.162358749892372,-5.64602148582327,0.27973336451877
"3073016C",337,1046,0,0.5,0.5,0,130.37,1,1,56.48,1,0.727751140217518,-4.13808677347679,-1.72026663548123
"3073019C",337,1046,0,0.5,0.5,0,130.48,1,1,53.19,1,0.727751140217518,-4.13808677347679,-1.72026663548123
"0864005C",1425,1427,0,0.5,0.5,0,103.79,1,1,59.9,0,0.727751140217518,-14.5362112960131,-2.50598092119552
"3114015C",351,1743,0,0.5,0.5,0,140.97,1,1,54.92,6,0.0527511402175184,-7.20326324406502,3.27973336451877
"0909019C",1469,999,0,0.5,0.5,0,140.41,1,1,73.37,8,0.727751140217518,-5.62259657739835,4.80914512922465
"1228013C",131,1786,0,0.5,0.5,0,128.5,1,1,55.51,6,-0.105582193115815,1.77323675593498,3.27973336451877
"1228021C",131,1765,0,0.5,0.5,0,93.63,1,1,55.81,6,-0.105582193115815,1.77323675593498,3.27973336451877
"0841007C",1358,1934,0,0.5,0.5,0,68.07,1,1,27.33,4,0.0581082830746613,-17.7206025297793,1.27973336451877
"0886003C",1455,1949,0,0.5,0.5,0,135.48,1,1,93.83,2,-0.181339768873391,9.46710039229861,-0.72026663548123
"1021011C",18,1802,0,0.5,0.5,0,131.53,1,1,60.56,0,-0.172248859782482,6.94773675593498,-2.72026663548123
"1231022C",133,1977,0,0.5,0.5,0,141.42,1,1,92.44,6,-0.172248859782482,17.622736755935,3.27973336451877
"0847006C",1375,916,0,0.5,0.5,0,133.52,1,1,64.16,11,0.727751140217518,1.03657008926831,5.52973336451877
"2078004C",218,1573,0,0.5,0.5,0,86.36,1,1,32.48,0,0.727751140217518,-10.2959006709656,-2.72026663548123
"0890007C",1459,1592,0,0.5,0.5,0,51.54,1,1,31.77,15,0.727751140217518,-10.544888244065,12.2797333645188
"0890011C",1459,1592,0,0.5,0.5,0,108.89,1,1,48.81,15,0.727751140217518,-10.544888244065,12.2797333645188
"0859009C",1413,916,0,0.5,0.5,0,143.17,1,1,57.25,15,0.727751140217518,6.48059389879212,12.2797333645188
"2078005C",218,1573,0,0.5,0.5,0,121.15,1,1,59.81,0,0.727751140217518,-10.2959006709656,-2.72026663548123
"1124009C",72,1145,0,0.5,0.5,0,152.57,1,1,86.7,0,0.327751140217518,11.763736755935,-2.72026663548123
"2078011C",218,1573,0,0.5,0.5,0,150.04,1,1,87.19,0,0.727751140217518,-10.2959006709656,-2.72026663548123
"2078013C",218,1573,0,0.5,0.5,0,145.39,1,1,26.75,0,0.727751140217518,-10.2959006709656,-2.72026663548123
"0890040C",1459,1996,0,0.5,0.5,0,136.8,1,1,57.89,15,0.727751140217518,-10.544888244065,12.2797333645188
"0891010C",1460,1576,0,0.5,0.5,0,123.53,1,1,63.04,3,0.727751140217518,-5.57840465820644,0.27973336451877
"1108006C",63,1917,0,0.5,0.5,0,132.5,1,1,47.69,0,-0.043677431211053,-10.7366918154936,-2.72026663548123
"0891023C",1460,1576,0,0.5,0.5,0,114.76,1,1,42.4,3,0.727751140217518,-5.57840465820644,0.27973336451877
"3094015C",343,1790,0,0.5,0.5,0,142,1,1,50.19,0,-0.213425330370717,0.884854402993803,-2.72026663548123
"3048021C",325,1709,0,0.5,0.5,0,143.86,1,1,69.37,2,0.727751140217518,4.83607008926831,-0.72026663548123
"0847019C",1375,891,0,0.5,0.5,0,132.39,1,1,63.58,11,0.727751140217518,1.08907008926831,8.27973336451877
"3103014C",345,977,0,0.5,0.5,0,125.57,1,1,64.82,3,0.727751140217518,-2.41726324406502,0.27973336451877
"0848001C",1380,443,0,0.5,0.5,0,117.43,1,1,31.54,14,0.4095693220357,-25.839263244065,11.2797333645188
"0848004C",1380,803,0,0.5,0.5,0,105.45,1,1,65.58,14,-0.0279306779642998,-20.404263244065,11.2797333645188
"1031004C",25,1248,0,0.5,0.5,0,141.72,1,1,49.01,15,0.269417806884185,-11.9438465773984,12.2797333645188
"0905002C",1465,1608,0,0.5,0.5,0,132.45,1,1,49.86,1,0.394417806884185,-4.27592991073169,-1.72026663548123
